trader_id,day,communication,rogue_active,score_nlp
T024,161,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,162,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T024,163,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,164,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,165,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,166,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,167,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,168,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,169,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,170,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,171,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,172,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T024,173,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,174,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T024,175,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,176,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,177,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,178,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,179,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,180,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,181,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,182,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,183,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T024,184,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T024,185,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,186,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,187,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T024,188,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,189,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T024,190,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,191,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T024,192,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T024,193,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,194,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,195,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,196,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,197,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,198,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,199,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T024,200,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,201,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T024,202,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,203,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,204,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T024,205,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,206,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,207,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,208,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,209,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,210,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T024,211,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,212,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T024,213,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T024,214,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,215,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,216,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,217,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T024,218,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T024,219,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,220,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T024,221,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,222,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T024,223,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T024,224,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T024,225,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T024,226,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,227,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T024,228,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,229,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T024,230,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T024,231,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,232,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,233,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,234,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,235,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,236,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T024,237,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,238,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T024,239,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,240,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,241,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T024,242,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T024,243,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,244,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T024,245,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,246,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T024,247,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T024,248,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T024,249,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,0,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,1,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,2,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,3,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,4,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,5,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,6,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,7,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,8,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,9,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,10,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,11,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,12,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,13,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,14,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,15,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,16,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,17,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,18,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,19,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,20,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,21,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,22,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,23,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,24,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,25,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,26,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,27,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,28,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,29,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,30,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,31,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,32,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,33,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,34,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,35,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,36,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,37,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,38,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,39,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,40,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,41,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,42,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,43,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,44,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,45,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,46,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,47,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,48,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,49,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,50,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,51,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,52,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,53,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,54,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,55,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,56,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,57,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,58,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,59,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,60,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,61,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,62,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,63,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,64,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,65,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,66,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,67,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,68,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,69,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,70,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,71,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,72,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,73,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,74,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,75,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,76,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,77,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,78,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,79,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,80,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,81,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,82,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,83,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,84,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,85,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,86,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,87,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,88,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,89,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,90,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,91,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,92,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,93,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,94,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,95,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,96,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,97,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,98,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,99,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,100,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,101,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,102,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,103,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,104,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,105,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,106,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,107,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,108,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,109,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,110,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,111,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,112,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,113,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,114,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,115,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,116,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,117,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,118,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,119,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,120,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,121,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,122,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,123,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,124,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,125,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,126,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,127,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,128,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,129,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,130,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,131,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,132,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,133,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,134,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,135,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,136,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,137,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,138,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,139,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,140,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,141,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,142,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,143,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,144,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,145,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,146,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,147,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,148,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,149,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,150,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,151,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,152,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,153,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,154,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,155,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,156,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,157,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,158,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,159,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,160,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,161,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,162,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,163,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,164,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,165,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,166,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,167,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,168,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,169,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,170,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,171,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,172,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,173,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,174,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,175,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,176,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,177,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,178,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,179,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,180,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,181,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,182,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,183,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,184,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,185,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,186,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,187,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,188,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,189,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,190,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T025,191,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,192,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,193,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,194,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,195,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,196,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,197,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,198,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,199,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,200,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,201,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,202,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,203,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,204,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,205,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,206,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,207,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,208,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,209,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,210,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,211,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,212,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,213,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,214,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,215,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,216,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,217,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,218,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,219,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,220,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,221,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,222,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,223,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,224,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,225,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,226,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,227,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,228,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,229,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,230,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,231,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,232,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,233,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,234,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T025,235,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T025,236,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,237,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,238,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,239,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,240,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,241,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,242,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T025,243,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T025,244,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T025,245,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,246,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,247,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T025,248,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T025,249,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T026,0,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T026,1,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T026,2,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T026,3,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T026,4,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T026,5,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T026,6,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T026,7,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T026,8,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T026,9,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T026,10,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T026,11,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T026,12,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T026,13,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T026,14,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T026,15,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T026,16,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T026,17,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T026,18,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T026,19,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T026,20,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T026,21,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T026,22,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T026,23,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T026,24,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T026,25,"Quiet day on the desk, standard flow.",0,0.005148892754195064
T026,26,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T026,27,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T026,28,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T026,29,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T026,30,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T026,31,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T026,32,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T026,33,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T026,34,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T026,35,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T026,36,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T026,37,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T026,38,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T026,39,"Took some profit on the rates position, staying conservative.",0,0.005524425517447066
T026,40,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T026,41,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T026,42,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T026,43,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T026,44,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T026,45,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
T026,46,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T026,47,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T026,48,"Closed the book early today, all positions within limits.",0,0.0052754868039334765
T026,49,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T026,50,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T026,51,"Risk looks fine, nothing unusual to report.",0,0.005946757649100238
T026,52,"Reconciled with middle office, numbers tie out.",0,0.005812301297132197
T026,53,"Booked the client trade, confirmation sent to ops.",0,0.0059617157819216475
T026,54,"Limits checked, all green on the risk dashboard.",0,0.004302664473229794
T026,55,"Good session, hedged the EUR exposure as planned.",0,0.0054669084050941105
